latitude,longitude,new_order,building_name,building_address,list_subdata_1_title,list_subdata_1,data_1_title,data_1,data_2_title,data_2,data_3_title,data_3,data_4_title,data_4,data_5_title,data_5,data_6_title,data_6,data_7_title,data_7,image_name
33.6251121,-111.8879504,345,Raintree Corporate Center,"15300 N 90th St Scottsdale, AZ, 85260-2771",Available SF,"63,973",Rentable Building Area,"63,973",Available SF,"63,973",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6223113,-111.9239571,346,,"7233 E Butherus Dr Scottsdale, AZ, 85260",Available SF,"77,408",Rentable Building Area,"77,408",Available SF,"77,408",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6177626,-111.8944326,347,Axis Raintree,"SWC E Raintree Dr & N 87th St Scottsdale, AZ, 85260",Available SF,"175,000",Rentable Building Area,"175,000",Available SF,"175,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6212722,-111.928639,348,Kierland Corporate Center II,"7033 E Greenway Scottsdale, AZ, 85254",Available SF,"81,894",Rentable Building Area,"81,894",Available SF,"81,894",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6213683,-111.9327938,349,,"6909 E Greenway Pky Scottsdale, AZ, 85254-2148",Available SF,"50,141",Rentable Building Area,"50,141",Available SF,"50,141",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6222214,-111.9315657,350,,"6929 E Greenway Pky Scottsdale, AZ, 85254-2169",Available SF,"50,000",Rentable Building Area,"50,000",Available SF,"50,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6223593,-111.9304519,351,Kierland Executive Ctr 1,"7025 E Greenway Pky Scottsdale, AZ, 85254-2159",Available SF,"36,513",Rentable Building Area,"36,513",Available SF,"36,513",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6223956,-111.928753,352,Kierland Corporate Center,"7047 E Greenway Pky Scottsdale, AZ, 85254-8107",Available SF,"112,030",Rentable Building Area,"112,030",Available SF,"112,030",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6192265,-111.9322788,353,Element at Kierland,"14614 N Kierland Blvd Scottsdale, AZ, 85254-2715",Available SF,"55,268",Rentable Building Area,"55,268",Available SF,"55,268",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6203255,-111.9305631,354,Corporate Center at Kierland,"14635 N Kierland Blvd Scottsdale, AZ, 85254-2768",Available SF,"107,846",Rentable Building Area,"107,846",Available SF,"107,846",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6203226,-111.9326586,355,Mesquite Corporate Center,"14646 N Kierland Blvd Scottsdale, AZ, 85254-2759",Available SF,"78,905",Rentable Building Area,"78,905",Available SF,"78,905",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6213001,-111.9304782,356,Kierland Executive Center II,"14811 N Kierland Blvd Scottsdale, AZ, 85254-2729",Available SF,"28,534",Rentable Building Area,"28,534",Available SF,"28,534",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6240199,-111.9297289,357,,"15051 N Kierland Blvd Scottsdale, AZ, 85254-8141",Available SF,"61,718",Rentable Building Area,"61,718",Available SF,"61,718",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6245498,-111.9297195,358,,"15211 N Kierland Blvd Scottsdale, AZ, 85254-8159",Available SF,"32,236",Rentable Building Area,"32,236",Available SF,"32,236",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6172514,-111.898461,359,Northsight Financial Center,"14500 N Northsight Blvd Scottsdale, AZ, 85260-3658",Available SF,"120,040",Rentable Building Area,"120,040",Available SF,"120,040",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6132701,-111.8926588,360,Pima Northgate,"14000 N Pima Rd Scottsdale, AZ, 85260",Available SF,"144,959",Rentable Building Area,"144,959",Available SF,"144,959",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6234959,-111.8896108,361,Phase II,"15111 N Pima Rd Scottsdale, AZ, 85260-2779",Available SF,"149,992",Rentable Building Area,"149,992",Available SF,"149,992",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6251672,-111.8893991,362,Raintree Corporate Center I,"15333 N Pima Rd Scottsdale, AZ, 85260-2783",Available SF,"149,083",Rentable Building Area,"149,083",Available SF,"149,083",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6188243,-111.8898917,363,Raintree Corp. Ctr. - Phase III,"8800 E Raintree Dr Scottsdale, AZ, 85260-3957",Available SF,"168,594",Rentable Building Area,"168,594",Available SF,"168,594",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6176426,-111.8896259,364,,"8801 E Raintree Dr Scottsdale, AZ, 85260",Available SF,"52,568",Rentable Building Area,"52,568",Available SF,"52,568",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6212872,-111.8896601,365,Raintree Corporate Center - Phase IV,"8888 E Raintree Dr Scottsdale, AZ, 85260",Available SF,"176,823",Rentable Building Area,"176,823",Available SF,"176,823",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6179279,-111.8878892,366,,"8901 E Raintree Dr Scottsdale, AZ, 85260",Available SF,"58,706",Rentable Building Area,"58,706",Available SF,"58,706",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6191524,-111.9267118,367,Pinnacle in Kierland Bldg I,"14624 N Scottsdale Rd Scottsdale, AZ, 85254-2753",Available SF,"81,000",Rentable Building Area,"81,000",Available SF,"81,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.619733,-111.927386,368,Pinnacle in Kierland Bldg III,"14636 N Scottsdale Rd Scottsdale, AZ, 85254-2701",Available SF,"106,000",Rentable Building Area,"106,000",Available SF,"106,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6203222,-111.926836,369,Pinnacle in Kierland Bldg II,"14648 N Scottsdale Rd Scottsdale, AZ, 85254-2739",Available SF,"82,500",Rentable Building Area,"82,500",Available SF,"82,500",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6220879,-111.926514,370,Pinnacle in Kierland IV,"14850 N Scottsdale Rd Scottsdale, AZ, 85254",Available SF,"210,000",Rentable Building Area,"210,000",Available SF,"210,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.623351,-111.92315,371,Phase III -  Block M,"15059 N Scottsdale Rd Scottsdale, AZ, 85254",Available SF,"169,189",Rentable Building Area,"169,189",Available SF,"169,189",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.623797,-111.924063,372,Phase II - Block H,"15147 N Scottsdale Rd Scottsdale, AZ, 85254",Available SF,"120,500",Rentable Building Area,"120,500",Available SF,"120,500",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.623787,-111.925208,373,Phase I -  Block C,"15169 N Scottsdale Rd Scottsdale, AZ, 85254",Available SF,"101,855",Rentable Building Area,"101,855",Available SF,"101,855",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6245482,-111.9273212,374,The Offices at Kierland Commons Ph I,"15210 N Scottsdale Rd Scottsdale, AZ, 85254-8124",Available SF,"65,000",Rentable Building Area,"65,000",Available SF,"65,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.624462,-111.9243396,375,Phase II -  Block F,"15257 N Scottsdale Rd Scottsdale, AZ, 85254",Available SF,"94,733",Rentable Building Area,"94,733",Available SF,"94,733",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.6248749,-111.9250769,376,Phase I -  Block B,"15279 N Scottsdale Rd Scottsdale, AZ, 85254",Available SF,"98,100",Rentable Building Area,"98,100",Available SF,"98,100",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.62461,-111.918112,377,Airpark Center,"7428 E Karen Dr Scottsdale, AZ, 85260-2443",Available SF,"40,589",Rentable Building Area,"40,589",Available SF,"40,589",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.5027494,-111.9367008,378,,"6710 E Camelback Rd Scottsdale, AZ, 85251-2031",Available SF,"38,168",Rentable Building Area,"38,168",Available SF,"38,168",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.5024705,-111.9359673,379,,"6740 E Camelback Rd Scottsdale, AZ, 85251-2096",Available SF,"20,000",Rentable Building Area,"20,000",Available SF,"20,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.5027632,-111.9321782,380,Camelback Tower,"6900 E Camelback Rd Scottsdale, AZ, 85251-2431",Available SF,"136,500",Rentable Building Area,"136,500",Available SF,"136,500",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.501416,-111.931587,381,The Square,"6991 E Camelback Rd Scottsdale, AZ, 85251-2432",Available SF,"175,268",Rentable Building Area,"175,268",Available SF,"175,268",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.50271,-111.926882,382,Scottsdale Fashion Square Office Bldg,"7150 E Camelback Rd Scottsdale, AZ, 85251-1200",Available SF,"393,675",Rentable Building Area,"393,675",Available SF,"393,675",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.501716,-111.92476,383,Scottsdale City Centre,"7201 E Camelback Rd Scottsdale, AZ, 85251-3325",Available SF,"67,691",Rentable Building Area,"67,691",Available SF,"67,691",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.5099039,-111.8910593,384,Chaparral Business Center Phase II,"8800 E Chaparral Rd Scottsdale, AZ, 85250-2603",Available SF,"85,599",Rentable Building Area,"85,599",Available SF,"85,599",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.5123736,-111.8911175,385,Chaparral Business Center Phase IV,"8840 E Chaparral Rd Scottsdale, AZ, 85250-2611",Available SF,"75,000",Rentable Building Area,"75,000",Available SF,"75,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4954563,-111.9222192,386,Lincoln Towne Centre (4150 Building),"4150 N Drinkwater Blvd Scottsdale, AZ, 85251-3611",Available SF,"113,179",Rentable Building Area,"113,179",Available SF,"113,179",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.49656,-111.922154,387,Lincoln Towne Centre (4250 Building),"4250 N Drinkwater Blvd Scottsdale, AZ, 85251-3981",Available SF,"113,179",Rentable Building Area,"113,179",Available SF,"113,179",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4956175,-111.9245433,388,7272 Old Town,"7272 E Indian School Rd Scottsdale, AZ, 85251-3921",Available SF,"154,764",Rentable Building Area,"154,764",Available SF,"154,764",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.524679,-111.919476,389,,"7500 E McDonald Dr Scottsdale, AZ, 85250-6052",Available SF,"21,517",Rentable Building Area,"21,517",Available SF,"21,517",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.5139792,-111.8890267,390,Chaparral Business Center Phase V,"5301 N Pima Rd Scottsdale, AZ, 85250-2601",Available SF,"69,197",Rentable Building Area,"69,197",Available SF,"69,197",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.5157574,-111.8890468,391,Chaparral Business Center Phase VI,"5401 N Pima Rd Scottsdale, AZ, 85250",Available SF,"69,192",Rentable Building Area,"69,192",Available SF,"69,192",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.5195375,-111.8890358,392,Bldg A,"5601 N Pima Rd Scottsdale, AZ, 85250",Available SF,"135,585",Rentable Building Area,"135,585",Available SF,"135,585",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.5186212,-111.8891313,393,Bldg B,"5701 N Pima Rd Scottsdale, AZ, 85250",Available SF,"135,500",Rentable Building Area,"135,500",Available SF,"135,500",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.521041,-111.8899912,394,Chaparral Commerce Center III,"5801 N Pima Rd Scottsdale, AZ, 85250",Available SF,"124,879",Rentable Building Area,"124,879",Available SF,"124,879",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.508508,-111.927203,395,Portales Corporate Center I,"4800 N Scottsdale Scottsdale, AZ, 85251-7630",Available SF,"275,575",Rentable Building Area,"275,575",Available SF,"275,575",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.5084457,-111.9286671,396,Portales Corporate Center II,"4900 N Scottsdale Scottsdale, AZ, 85251-7652",Available SF,"173,000",Rentable Building Area,"173,000",Available SF,"173,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4635727,-111.9255384,397,SkySong Innovation Center 4,"1355 N Scottsdale Rd Scottsdale, AZ, 85257",Available SF,"154,860",Rentable Building Area,"154,860",Available SF,"154,860",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.463502,-111.9245121,398,SkySong Innovation Center 3,"1365 N Scottsdale Rd Scottsdale, AZ, 85257",Available SF,"145,000",Rentable Building Area,"145,000",Available SF,"145,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4635334,-111.9232177,399,SkySong Innovation Center 2,"1375 N Scottsdale Rd Scottsdale, AZ, 85257",Available SF,"144,813",Rentable Building Area,"144,813",Available SF,"144,813",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4641845,-111.9244127,400,SkySong Innovation Center 5,"1465 N Scottsdale Rd Scottsdale, AZ, 85257",Available SF,"151,318",Rentable Building Area,"151,318",Available SF,"151,318",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4641441,-111.9232608,401,SkySong Innovation Center 1,"1475 N Scottsdale Rd Scottsdale, AZ, 85257",Available SF,"144,832",Rentable Building Area,"144,832",Available SF,"144,832",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4957285,-111.9265949,402,Scottsdale Financial Center I,"4110 N Scottsdale Rd Scottsdale, AZ, 85251-3919",Available SF,"107,645",Rentable Building Area,"107,645",Available SF,"107,645",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4956465,-111.9254253,403,4141 Scottsdale,"4141 N Scottsdale Rd Scottsdale, AZ, 85251-3907",Available SF,"147,356",Rentable Building Area,"147,356",Available SF,"147,356",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.499016,-111.925169,404,Galleria,"4301 N Scottsdale Rd Scottsdale, AZ, 85251-3348",Available SF,"136,171",Rentable Building Area,"136,171",Available SF,"136,171",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.500041,-111.924811,405,Galleria,"4343 N Scottsdale Rd Scottsdale, AZ, 85251-3343",Available SF,"451,463",Rentable Building Area,"451,463",Available SF,"451,463",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.528637,-111.924758,406,The Scottsdale Forum,"6263 N Scottsdale Rd Scottsdale, AZ, 85250-5406",Available SF,"213,501",Rentable Building Area,"213,501",Available SF,"213,501",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.5119755,-111.8891352,407,Chaparral Business Center Phase III,"8860 E Chaparral Rd Scottsdale, AZ, 85250-2610",Available SF,"69,882",Rentable Building Area,"69,882",Available SF,"69,882",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.5101465,-111.8892035,408,Chaparral Business Center Phase I,"8900 E Chaparral Rd Scottsdale, AZ, 85250-2602",Available SF,"50,000",Rentable Building Area,"50,000",Available SF,"50,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.3992694,-111.9768805,409,The Center,"2727 S 48th St Tempe, AZ, 85282-3143",Available SF,"155,000",Rentable Building Area,"155,000",Available SF,"155,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.3980942,-111.9660104,410,The Alameda,"1665 W Alameda Dr Tempe, AZ, 85282-3200",Available SF,"236,188",Rentable Building Area,"236,188",Available SF,"236,188",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.3981943,-111.9690024,411,Bldg D,"2900 S Diablo Way Tempe, AZ, 85282-3201",Available SF,"84,704",Rentable Building Area,"84,704",Available SF,"84,704",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.3988626,-111.9697768,412,Bldg B,"2900 S Diablo Way Tempe, AZ, 85282-3201",Available SF,"119,404",Rentable Building Area,"119,404",Available SF,"119,404",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4030197,-111.9629488,413,Park Bridge at Fountainhead,"1501 W Fountainhead Pky Tempe, AZ, 85282-1868",Available SF,"172,967",Rentable Building Area,"172,967",Available SF,"172,967",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4043493,-111.96271,414,Park Square at Fountainhead,"1540 W Fountainhead Pky Tempe, AZ, 85282",Available SF,"45,522",Rentable Building Area,"45,522",Available SF,"45,522",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4042771,-111.9634798,415,Park Square at Fountainhead,"1560 W Fountainhead Pky Tempe, AZ, 85282-1839",Available SF,"45,522",Rentable Building Area,"45,522",Available SF,"45,522",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.40319,-111.964562,416,Fountainhead Office Plaza - Bldg B,"1601 W Fountainhead Pky Tempe, AZ, 85282",Available SF,"168,413",Rentable Building Area,"168,413",Available SF,"168,413",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4031736,-111.9658584,417,Park Garden at Fountainhead,"1620 W Fountainhead Pky Tempe, AZ, 85282-1840",Available SF,"127,226",Rentable Building Area,"127,226",Available SF,"127,226",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4020291,-111.9661774,418,Fountainhead Office Plaza - Bldg A,"1625 W Fountainhead Pky Tempe, AZ, 85282",Available SF,"273,780",Rentable Building Area,"273,780",Available SF,"273,780",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.401234,-111.962282,419,Park Plaza at Fountainhead,"2625 S Plaza Dr Tempe, AZ, 85282-3375",Available SF,"98,125",Rentable Building Area,"98,125",Available SF,"98,125",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.3943207,-111.9599071,420,,"1330 W Southern Ave Tempe, AZ, 85282-4545",Available SF,"150,000",Rentable Building Area,"150,000",Available SF,"150,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.399611,-111.96252,421,State Farm Building 5,"2700 S Sunland Dr Tempe, AZ, 85282",Available SF,"74,648",Rentable Building Area,"74,648",Available SF,"74,648",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.3986347,-111.963388,422,State Farm Building 3,"2800 S Sunland Dr Tempe, AZ, 85282-3388",Available SF,"79,007",Rentable Building Area,"79,007",Available SF,"79,007",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.3978326,-111.9633637,423,State Farm Building 2,"2900 S Sunland Dr Tempe, AZ, 85282-3389",Available SF,"98,632",Rentable Building Area,"98,632",Available SF,"98,632",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.3978591,-111.962482,424,"State Farm, Building 1","2925 S Sunland Dr Tempe, AZ, 85282-3393",Available SF,"79,150",Rentable Building Area,"79,150",Available SF,"79,150",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4271377,-111.9411099,425,Bldg E,"51 W 3rd St Tempe, AZ, 85281-2831",Available SF,"74,307",Rentable Building Area,"74,307",Available SF,"74,307",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4267417,-111.9618892,426,,"1415 W 3rd St Tempe, AZ, 85281-7634",Available SF,"82,257",Rentable Building Area,"82,257",Available SF,"82,257",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.425965,-111.936789,427,,"200 E 5th St Tempe, AZ, 85281",Available SF,"40,000",Rentable Building Area,"40,000",Available SF,"40,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4126466,-111.9643464,428,1515 Corporate Center,"1515 W 14th St Tempe, AZ, 85281-6910",Available SF,"225,000",Rentable Building Area,"225,000",Available SF,"225,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4109451,-111.9664556,429,,"1616 W 17th St Tempe, AZ, 85281-6217",Available SF,"111,349",Rentable Building Area,"111,349",Available SF,"111,349",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.412538,-111.9676813,430,Tempe Tech Center,"1401 S 52nd St Tempe, AZ, 85281-6988",Available SF,"169,907",Rentable Building Area,"169,907",Available SF,"169,907",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.406531,-111.8941097,431,Broadway 101,"2141 E Broadway Rd Tempe, AZ, 85282-1892",Available SF,"82,369",Rentable Building Area,"82,369",Available SF,"82,369",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4066045,-111.8929089,432,Broadway 101,"2151 E Broadway Rd Tempe, AZ, 85282-1893",Available SF,"82,370",Rentable Building Area,"82,370",Available SF,"82,370",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4456061,-111.9599213,433,Papago Technology Center – 1600 Building,"1600 N Desert Dr Tempe, AZ, 85281-1797",Available SF,"87,714",Rentable Building Area,"87,714",Available SF,"87,714",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4472137,-111.9603677,434,Papago Technology Center,"1700 N Desert Dr Tempe, AZ, 85281-1228",Available SF,"75,034",Rentable Building Area,"75,034",Available SF,"75,034",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4495964,-111.9099629,435,Oakland Construction Offices,"1700 N McClintock Dr Tempe, AZ, 85281-1646",Available SF,"39,156",Rentable Building Area,"39,156",Available SF,"39,156",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4280519,-111.940349,436,Tempe Gateway,"222 S Mill Ave Tempe, AZ, 85281",Available SF,"263,937",Rentable Building Area,"263,937",Available SF,"263,937",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4238326,-111.9409513,437,Bldg A,"660 S Mill Ave Tempe, AZ, 85281-3665",Available SF,"79,288",Rentable Building Area,"79,288",Available SF,"79,288",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4234983,-111.9395428,438,ASU Building,"699 S Mill Ave Tempe, AZ, 85281",Available SF,"232,614",Rentable Building Area,"232,614",Available SF,"232,614",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.423867,-111.9389077,439,,"699 S Mill Ave Tempe, AZ, 85281-3673",Available SF,"97,685",Rentable Building Area,"97,685",Available SF,"97,685",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4227295,-111.9403162,440,Bldg D,"740 S Mill Ave Tempe, AZ, 85281",Available SF,"51,035",Rentable Building Area,"51,035",Available SF,"51,035",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4227787,-111.9269948,441,777 Tower at Novus Innovation Corridor,"777 S Novus Pl Tempe, AZ, 85281",Available SF,"169,500",Rentable Building Area,"169,500",Available SF,"169,500",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.444652,-111.956197,442,Phase I,"1500 N Priest Dr Tempe, AZ, 85281-1213",Available SF,"269,016",Rentable Building Area,"269,016",Available SF,"269,016",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.448083,-111.954932,443,JB Rogers,"1667 N Priest Dr Tempe, AZ, 85281-1231",Available SF,"40,000",Rentable Building Area,"40,000",Available SF,"40,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.430432,-111.939527,444,Hayden Ferry Lakeside III,"40 E Rio Salado Pky Tempe, AZ, 85281",Available SF,"264,236",Rentable Building Area,"264,236",Available SF,"264,236",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4312489,-111.9393656,445,Hayden Ferry Lakeside II,"60 E Rio Salado Pky Tempe, AZ, 85281",Available SF,"299,540",Rentable Building Area,"299,540",Available SF,"299,540",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4313862,-111.9383471,446,Hayden Ferry Lakeside - Phase I,"80 E Rio Salado Pky Tempe, AZ, 85281",Available SF,"203,113",Rentable Building Area,"203,113",Available SF,"203,113",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.430624,-111.934296,447,State Farm - Bldg A,"300 E Rio Salado Pky Tempe, AZ, 85281",Available SF,"377,573",Rentable Building Area,"377,573",Available SF,"377,573",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.430325,-111.933371,448,State Farm - Bldg B,"400 E Rio Salado Pky Tempe, AZ, 85281",Available SF,"584,318",Rentable Building Area,"584,318",Available SF,"584,318",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.430111,-111.932432,449,State Farm - Bldg C,"450 E Rio Salado Pky Tempe, AZ, 85281",Available SF,"265,971",Rentable Building Area,"265,971",Available SF,"265,971",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.429725,-111.931306,450,State Farm - Bldg D,"500 E Rio Salado Pky Tempe, AZ, 85281",Available SF,"372,741",Rentable Building Area,"372,741",Available SF,"372,741",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.429506,-111.930065,451,State Farm - Bldg E,"600 E Rio Salado Pky Tempe, AZ, 85281",Available SF,"430,690",Rentable Building Area,"430,690",Available SF,"430,690",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4320196,-111.8948113,452,Rio2100 Phase V,"2100 E Rio Salado Pky Tempe, AZ, 85281-3002",Available SF,"169,000",Rentable Building Area,"169,000",Available SF,"169,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.43451,-111.8967999,453,RIO2100 Bldg 3,"2100 E Rio Salado Pky Tempe, AZ, 85281",Available SF,"150,000",Rentable Building Area,"150,000",Available SF,"150,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4347622,-111.8980902,454,RIO2100 Bldg 2,"2100 E Rio Salado Pky Tempe, AZ, 85281",Available SF,"150,000",Rentable Building Area,"150,000",Available SF,"150,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4317072,-111.8972991,455,RIO2100 Bldg 1,"2120 E Rio Salado Pky Tempe, AZ, 85281",Available SF,"100,102",Rentable Building Area,"100,102",Available SF,"100,102",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4289729,-111.9420039,456,ADP,"111 W Rio Salado Pky Tempe, AZ, 85281-2880",Available SF,"225,000",Rentable Building Area,"225,000",Available SF,"225,000",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4317819,-111.9487744,457,I.D.E.A. Tempe Phase I,"850 W Rio Salado Pky Tempe, AZ, 85281",Available SF,"185,833",Rentable Building Area,"185,833",Available SF,"185,833",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.430082,-111.954989,458,Building B,"1155 W Rio Salado Pky Tempe, AZ, 85281",Available SF,"37,643",Rentable Building Area,"37,643",Available SF,"37,643",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
33.4302542,-111.955922,459,Phase II Building A,"1215 W Rio Salado Pky Tempe, AZ, 85281",Available SF,"45,118",Rentable Building Area,"45,118",Available SF,"45,118",Building Status,,Delivery Date,,Submarket,,Developer,,Leasing Company,,
